country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,biomass_stock_2000_Mt,avg_biomass_per_ha_Mt,Year,Biomass Loss,co2_stock_2000_Mt,CO2 Emissions,gain_2000_2012_ha,Tree Cover Loss
Mozambique,Cabo Delgado,Balama,75,546842,3,0,0,0,2016,0,0,0,31,0
Mozambique,Cabo Delgado,Balama,75,546842,3,0,0,0,2017,0,0,0,31,0
Mozambique,Cabo Delgado,Balama,75,546842,3,0,0,0,2018,0,0,0,31,0
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2001,0.08,82.58,0.14,453,648
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2002,0.07,82.58,0.13,453,657
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2003,0.07,82.58,0.12,453,550
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2004,0.08,82.58,0.15,453,730
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2005,0.07,82.58,0.14,453,646
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2006,0.14,82.58,0.26,453,1223
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2007,0.06,82.58,0.11,453,495
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2008,0.33,82.58,0.6,453,2893
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2009,0.48,82.58,0.89,453,4158
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2010,0.21,82.58,0.38,453,1772
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2011,0.32,82.58,0.58,453,2731
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2012,0.27,82.58,0.49,453,2376
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2013,0.11,82.58,0.21,453,1083
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2014,0.13,82.58,0.24,453,1227
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2015,0.06,82.58,0.1,453,539
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2016,0.1,82.58,0.18,453,906
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2017,0.14,82.58,0.26,453,1291
Mozambique,Cabo Delgado,Chiúre,10,473779,456957,436663,45.04,0,2018,0.07,82.58,0.12,453,620
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2001,0.08,78.36,0.14,453,646
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2002,0.07,78.36,0.13,453,647
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2003,0.06,78.36,0.12,453,546
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2004,0.08,78.36,0.15,453,724
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2005,0.07,78.36,0.14,453,638
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2006,0.14,78.36,0.26,453,1211
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2007,0.06,78.36,0.11,453,490
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2008,0.33,78.36,0.6,453,2861
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2009,0.48,78.36,0.88,453,4138
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2010,0.21,78.36,0.38,453,1764
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2011,0.32,78.36,0.58,453,2711
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2012,0.26,78.36,0.48,453,2334
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2013,0.11,78.36,0.2,453,1049
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2014,0.13,78.36,0.24,453,1198
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2015,0.06,78.36,0.1,453,520
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2016,0.1,78.36,0.18,453,897
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2017,0.14,78.36,0.25,453,1274
Mozambique,Cabo Delgado,Chiúre,15,473779,416256,387011,42.74,0,2018,0.07,78.36,0.12,453,603
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2001,0.08,62.29,0.14,453,622
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2002,0.07,62.29,0.13,453,583
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2003,0.06,62.29,0.11,453,513
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2004,0.08,62.29,0.15,453,680
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2005,0.07,62.29,0.13,453,587
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2006,0.13,62.29,0.24,453,1115
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2007,0.06,62.29,0.1,453,460
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2008,0.31,62.29,0.56,453,2596
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2009,0.47,62.29,0.86,453,3946
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2010,0.2,62.29,0.36,453,1675
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2011,0.3,62.29,0.54,453,2456
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2012,0.25,62.29,0.46,453,2145
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2013,0.09,62.29,0.17,453,841
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2014,0.12,62.29,0.22,453,1024
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2015,0.05,62.29,0.09,453,423
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2016,0.09,62.29,0.17,453,827
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2017,0.13,62.29,0.23,453,1125
Mozambique,Cabo Delgado,Chiúre,20,473779,301062,271576,33.97,0,2018,0.06,62.29,0.11,453,500
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2001,0.08,59.33,0.14,453,613
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2002,0.07,59.33,0.12,453,567
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2003,0.06,59.33,0.11,453,501
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2004,0.08,59.33,0.14,453,668
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2005,0.07,59.33,0.13,453,571
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2006,0.13,59.33,0.24,453,1086
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2007,0.06,59.33,0.1,453,452
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2008,0.3,59.33,0.55,453,2513
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2009,0.46,59.33,0.85,453,3891
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2010,0.2,59.33,0.36,453,1648
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2011,0.29,59.33,0.53,453,2379
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2012,0.25,59.33,0.45,453,2098
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2013,0.09,59.33,0.17,453,801
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2014,0.11,59.33,0.21,453,989
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2015,0.05,59.33,0.09,453,404
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2016,0.09,59.33,0.17,453,808
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2017,0.12,59.33,0.23,453,1086
Mozambique,Cabo Delgado,Chiúre,25,473779,282609,262869,32.36,0,2018,0.06,59.33,0.1,453,484
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2001,0.07,47.88,0.13,453,581
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2002,0.06,47.88,0.11,453,505
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2003,0.06,47.88,0.11,453,465
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2004,0.07,47.88,0.13,453,609
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2005,0.06,47.88,0.12,453,527
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2006,0.12,47.88,0.22,453,979
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2007,0.05,47.88,0.1,453,418
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2008,0.27,47.88,0.5,453,2243
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2009,0.44,47.88,0.8,453,3604
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2010,0.19,47.88,0.34,453,1527
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2011,0.26,47.88,0.48,453,2110
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2012,0.23,47.88,0.41,453,1889
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2013,0.08,47.88,0.14,453,633
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2014,0.1,47.88,0.18,453,837
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2015,0.04,47.88,0.07,453,339
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2016,0.08,47.88,0.15,453,711
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2017,0.11,47.88,0.2,453,921
Mozambique,Cabo Delgado,Chiúre,30,473779,217348,190507,26.11,0,2018,0.05,47.88,0.09,453,420
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2001,0.03,4.96,0.05,453,215
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2002,0.02,4.96,0.03,453,122
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2003,0.02,4.96,0.03,453,140
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2004,0.01,4.96,0.03,453,115
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2005,0.02,4.96,0.04,453,164
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2006,0.03,4.96,0.06,453,248
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2007,0.02,4.96,0.04,453,155
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2008,0.08,4.96,0.15,453,623
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2009,0.12,4.96,0.22,453,912
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2010,0.05,4.96,0.1,453,426
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2011,0.09,4.96,0.17,453,700
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2012,0.06,4.96,0.11,453,453
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2013,0.01,4.96,0.02,453,102
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2014,0.02,4.96,0.04,453,186
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2015,0.01,4.96,0.02,453,69
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2016,0.02,4.96,0.04,453,186
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2017,0.02,4.96,0.04,453,177
Mozambique,Cabo Delgado,Chiúre,50,473779,21740,29253,2.71,0,2018,0.01,4.96,0.02,453,106
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2001,0,0.01,0,453,1
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2002,0,0.01,0,453,0
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2003,0,0.01,0,453,1
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2004,0,0.01,0,453,0
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2005,0,0.01,0,453,1
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2006,0,0.01,0,453,0
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2007,0,0.01,0,453,2
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2008,0,0.01,0,453,7
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2009,0,0.01,0,453,4
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2010,0,0.01,0,453,1
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2011,0,0.01,0,453,7
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2012,0,0.01,0,453,0
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2013,0,0.01,0,453,0
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2014,0,0.01,0,453,0
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2015,0,0.01,0,453,0
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2016,0,0.01,0,453,0
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2017,0,0.01,0,453,0
Mozambique,Cabo Delgado,Chiúre,75,473779,29,60,0.01,0,2018,0,0.01,0,453,0
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2001,0.16,101.24,0.29,7648,1099
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2002,0.33,101.24,0.6,7648,2291
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2003,0.37,101.24,0.67,7648,2649
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2004,0.12,101.24,0.21,7648,829
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2005,0.24,101.24,0.44,7648,1773
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2006,0.4,101.24,0.74,7648,2969
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2007,0.14,101.24,0.26,7648,1042
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2008,0.73,101.24,1.33,7648,5277
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2009,0.54,101.24,0.98,7648,3859
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2010,0.26,101.24,0.47,7648,1918
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2011,0.36,101.24,0.67,7648,2722
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2012,0.12,101.24,0.23,7648,994
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2013,0.42,101.24,0.77,7648,3449
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2014,0.21,101.24,0.39,7648,1740
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2015,0.22,101.24,0.4,7648,1652
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2016,0.31,101.24,0.57,7648,2379
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2017,0.67,101.24,1.22,7648,5200
Mozambique,Cabo Delgado,Macomia,10,479610,459071,454232,55.22,0,2018,0.18,101.24,0.33,7648,1467
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2001,0.16,99.72,0.29,7648,1096
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2002,0.32,99.72,0.59,7648,2276
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2003,0.37,99.72,0.67,7648,2637
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2004,0.12,99.72,0.21,7648,823
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2005,0.24,99.72,0.44,7648,1752
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2006,0.4,99.72,0.74,7648,2950
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2007,0.14,99.72,0.25,7648,1031
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2008,0.72,99.72,1.32,7648,5224
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2009,0.53,99.72,0.98,7648,3842
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2010,0.25,99.72,0.47,7648,1887
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2011,0.36,99.72,0.66,7648,2675
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2012,0.12,99.72,0.23,7648,974
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2013,0.42,99.72,0.77,7648,3350
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2014,0.21,99.72,0.38,7648,1644
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2015,0.22,99.72,0.4,7648,1636
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2016,0.31,99.72,0.57,7648,2353
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2017,0.66,99.72,1.21,7648,5091
Mozambique,Cabo Delgado,Macomia,15,479610,442514,438562,54.39,0,2018,0.18,99.72,0.33,7648,1442
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2001,0.16,94.85,0.29,7648,1088
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2002,0.32,94.85,0.59,7648,2242
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2003,0.37,94.85,0.67,7648,2611
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2004,0.11,94.85,0.21,7648,814
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2005,0.24,94.85,0.43,7648,1717
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2006,0.4,94.85,0.73,7648,2881
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2007,0.14,94.85,0.25,7648,998
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2008,0.71,94.85,1.31,7648,5072
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2009,0.53,94.85,0.97,7648,3768
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2010,0.25,94.85,0.45,7648,1785
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2011,0.35,94.85,0.65,7648,2557
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2012,0.12,94.85,0.22,7648,922
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2013,0.4,94.85,0.73,7648,3080
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2014,0.2,94.85,0.36,7648,1472
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2015,0.22,94.85,0.4,7648,1588
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2016,0.3,94.85,0.55,7648,2239
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2017,0.64,94.85,1.17,7648,4755
Mozambique,Cabo Delgado,Macomia,20,479610,405661,394777,51.73,0,2018,0.17,94.85,0.31,7648,1296
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2001,0.16,93.86,0.29,7648,1086
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2002,0.32,93.86,0.59,7648,2233
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2003,0.36,93.86,0.67,7648,2603
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2004,0.11,93.86,0.21,7648,812
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2005,0.24,93.86,0.43,7648,1709
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2006,0.4,93.86,0.73,7648,2858
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2007,0.14,93.86,0.25,7648,988
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2008,0.71,93.86,1.3,7648,5031
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2009,0.53,93.86,0.97,7648,3747
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2010,0.25,93.86,0.45,7648,1761
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2011,0.35,93.86,0.65,7648,2532
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2012,0.12,93.86,0.22,7648,910
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2013,0.39,93.86,0.72,7648,3034
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2014,0.19,93.86,0.36,7648,1450
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2015,0.21,93.86,0.39,7648,1579
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2016,0.3,93.86,0.55,7648,2217
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2017,0.64,93.86,1.16,7648,4707
Mozambique,Cabo Delgado,Macomia,25,479610,399149,387138,51.2,0,2018,0.17,93.86,0.3,7648,1272
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2001,0.16,88.9,0.28,7648,1075
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2002,0.32,88.9,0.58,7648,2193
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2003,0.36,88.9,0.66,7648,2568
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2004,0.11,88.9,0.21,7648,802
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2005,0.23,88.9,0.43,7648,1673
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2006,0.39,88.9,0.71,7648,2773
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2007,0.13,88.9,0.24,7648,955
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2008,0.7,88.9,1.28,7648,4914
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2009,0.52,88.9,0.95,7648,3664
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2010,0.24,88.9,0.44,7648,1697
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2011,0.34,88.9,0.63,7648,2433
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2012,0.11,88.9,0.21,7648,854
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2013,0.38,88.9,0.69,7648,2828
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2014,0.19,88.9,0.35,7648,1377
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2015,0.21,88.9,0.39,7648,1546
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2016,0.29,88.9,0.53,7648,2127
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2017,0.62,88.9,1.13,7648,4508
Mozambique,Cabo Delgado,Macomia,30,479610,369979,347111,48.49,0,2018,0.16,88.9,0.29,7648,1177
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2001,0.14,66.07,0.25,7648,941
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2002,0.28,66.07,0.51,7648,1868
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2003,0.32,66.07,0.59,7648,2245
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2004,0.1,66.07,0.19,7648,713
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2005,0.2,66.07,0.37,7648,1389
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2006,0.32,66.07,0.59,7648,2181
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2007,0.11,66.07,0.2,7648,743
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2008,0.6,66.07,1.1,7648,4059
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2009,0.44,66.07,0.81,7648,2962
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2010,0.2,66.07,0.37,7648,1381
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2011,0.29,66.07,0.53,7648,1981
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2012,0.08,66.07,0.15,7648,573
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2013,0.28,66.07,0.52,7648,2012
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2014,0.16,66.07,0.29,7648,1124
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2015,0.19,66.07,0.35,7648,1344
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2016,0.25,66.07,0.45,7648,1722
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2017,0.52,66.07,0.95,7648,3652
Mozambique,Cabo Delgado,Macomia,50,479610,261447,233006,36.04,0,2018,0.11,66.07,0.21,7648,798
Mozambique,Cabo Delgado,Macomia,75,479610,21589,17838,3.48,0,2001,0.02,6.37,0.04,7648,108
Mozambique,Cabo Delgado,Macomia,75,479610,21589,17838,3.48,0,2002,0.05,6.37,0.09,7648,244
Mozambique,Cabo Delgado,Macomia,75,479610,21589,17838,3.48,0,2003,0.04,6.37,0.08,7648,205
Mozambique,Cabo Delgado,Macomia,75,479610,21589,17838,3.48,0,2004,0.01,6.37,0.02,7648,67
Mozambique,Cabo Delgado,Macomia,75,479610,21589,17838,3.48,0,2005,0.03,6.37,0.05,7648,130
Mozambique,Cabo Delgado,Macomia,75,479610,21589,17838,3.48,0,2006,0.05,6.37,0.09,7648,249
